node,node_type,in_degree,out_degree,total_degree,betweenness,pagerank,in_cycle,scc_id,scc_size
Norovirus,regular,0,2,2,0.000000,0.000212,False,1198,1
ORDER_SPIROCHAETALES,regular,0,1,1,0.000000,0.000212,False,1199,1
Obstetric_Labor_Premature,regular,0,1,1,0.000000,0.000212,False,1200,1
Occupational_Exposure,regular,0,1,1,0.000000,0.000212,False,1201,1
Occupational_asthma,regular,1,0,1,0.000000,0.000222,False,249,1
Ocular_Hypertension,regular,1,0,1,0.000000,0.000231,False,1202,1
Oedema_auricular,regular,4,0,4,0.000000,0.000490,False,346,1
Oestrogen_deficiency,regular,0,2,2,0.000000,0.000212,False,1203,1
Okadaic_Acid,regular,0,2,2,0.000000,0.000212,False,1204,1
Oleic_Acid,regular,0,3,3,0.000000,0.000212,False,1205,1
Oncogenes,regular,0,4,4,0.000000,0.000212,False,1207,1
Operative_Surgical_Procedures,regular,0,15,15,0.000000,0.000212,False,1209,1
Opioids,regular,0,6,6,0.000000,0.000212,False,1211,1
Opportunistic_Infections,regular,0,1,1,0.000000,0.000212,False,1212,1
Optic_Atrophy_Hereditary_Leber,regular,1,0,1,0.000000,0.000214,False,1124,1
Oral_Mucositis,regular,2,0,2,0.000000,0.000249,False,1213,1
Organism,regular,0,10,10,0.000000,0.000212,False,1214,1
Orthomyxoviridae,regular,0,1,1,0.000000,0.000212,False,1215,1
Ossification_Heterotopic,regular,1,0,1,0.000000,0.000221,False,1216,1
Osteoarthritis_Knee,regular,0,2,2,0.000000,0.000212,False,1217,1
Osteogenesis_Imperfecta,regular,1,0,1,0.000000,0.000214,False,1125,1
Osteolysis,regular,2,0,2,0.000000,0.000329,False,626,1
Osteomalacia,regular,1,0,1,0.000000,0.000258,False,1218,1
Osteomyelitis,regular,1,0,1,0.000000,0.000228,False,1219,1
Osteopenia,regular,2,0,2,0.000000,0.000272,False,842,1
Osteoporosis,regular,8,0,8,0.000000,0.000856,False,119,1
Otitis_Media,regular,2,0,2,0.000000,0.000265,False,870,1
Ototoxicity,regular,1,0,1,0.000000,0.000223,False,545,1
Ouabain,regular,0,4,4,0.000000,0.000212,False,1220,1
Ovalbumin,regular,0,7,7,0.000000,0.000212,False,1221,1
Ovarian_Failure_Premature,regular,1,0,1,0.000000,0.000219,False,1222,1
Ovarian_failure,regular,1,0,1,0.000000,0.000219,False,1223,1
Ovariectomy,regular,0,4,4,0.000000,0.000212,False,1224,1
Overnutrition,regular,0,1,1,0.000000,0.000212,False,1225,1
Overweight,regular,0,1,1,0.000000,0.000212,False,1226,1
Oxidants,regular,0,1,1,0.000000,0.000212,False,1227,1
Oxidation,regular,0,2,2,0.000000,0.000212,False,1228,1
Oxidative_Damage,regular,1,0,1,0.000000,0.000222,False,1229,1
Oxidopamine,regular,0,8,8,0.000000,0.000212,False,1230,1
Oxygen,regular,0,5,5,0.000000,0.000212,False,1231,1
Oxytocin,regular,0,2,2,0.000000,0.000212,False,1232,1
Ozone,regular,0,2,2,0.000000,0.000212,False,1233,1
PPAR_gamma,regular,0,1,1,0.000000,0.000212,False,1234,1
PS2_protein_alzheimer_associated_PSEN2,regular,0,1,1,0.000000,0.000212,False,1235,1
PSEN1,regular,0,1,1,0.000000,0.000212,False,1236,1
PTH_protein_human_PTH,regular,0,1,1,0.000000,0.000212,False,1237,1
Paclitaxel,regular,0,6,6,0.000000,0.000212,False,1238,1
Palmitates,regular,0,1,1,0.000000,0.000212,False,1239,1
Pancreatitis_Acute,regular,1,0,1,0.000000,0.000419,False,811,1
Pandemics,regular,0,2,2,0.000000,0.000212,False,1240,1
Paraganglioma,regular,0,1,1,0.000000,0.000212,False,1241,1
Paraplegia,regular,1,0,1,0.000000,0.000249,False,1242,1
Paraquat,regular,0,4,4,0.000000,0.000212,False,1243,1
Parasites,regular,0,5,5,0.000000,0.000212,False,1244,1
Parathyroid_Adenoma,regular,0,2,2,0.000000,0.000212,False,1245,1
Parkinsonian_Disorders,regular,4,0,4,0.000000,0.000857,False,36,1
Particulate_Matter,regular,0,2,2,0.000000,0.000212,False,1246,1
Pathogenesis,regular,1,3,4,0.000000,0.000584,True,127,98
Pathogenic_Variant,regular,0,3,3,0.000000,0.000212,False,1247,1
Pathogenic_organism,regular,0,9,9,0.000000,0.000212,False,1250,1
Pathologic_Processes,regular,0,2,2,0.000000,0.000212,False,1251,1
Pathological_Dilatation,regular,6,0,6,0.000000,0.000831,False,95,1
Pathological_accumulation_of_air_in_tissues,regular,1,0,1,0.000000,0.000243,False,540,1
Pathological_fracture,regular,1,0,1,0.000000,0.000408,False,160,1
Pelizaeus_Merzbacher_Disease,regular,1,0,1,0.000000,0.000214,False,1126,1
Pelvic_Pain,regular,1,0,1,0.000000,0.000273,False,720,1
Pentobarbital,regular,0,2,2,0.000000,0.000212,False,1252,1
Pentylenetetrazole,regular,0,2,2,0.000000,0.000212,False,1253,1
Peptic_Ulcer,regular,3,0,3,0.000000,0.000285,False,314,1
Peptides,regular,0,9,9,0.000000,0.000212,False,1254,1
Peptidyl_Dipeptidase_A,regular,0,1,1,0.000000,0.000212,False,1255,1
Pericardial_effusion,regular,0,1,1,0.000000,0.000212,False,1256,1
Perinephritis,regular,0,1,1,0.000000,0.000212,False,1257,1
Periodic_syndrome,regular,1,0,1,0.000000,0.000214,False,1127,1
Peripheral_Neuropathy,regular,6,0,6,0.000000,0.000404,False,1128,1
Peripheral_Vascular_Diseases,regular,1,0,1,0.000000,0.000435,False,103,1
Peripheral_nerve_injury_NOS,regular,0,1,1,0.000000,0.000212,False,1258,1
Peroxides,regular,0,1,1,0.000000,0.000212,False,1259,1
Peroxisomal_Disorders,regular,1,0,1,0.000000,0.000214,False,1129,1
Persistent_infection,regular,1,0,1,0.000000,0.000217,False,1260,1
Pesticides,regular,0,3,3,0.000000,0.000212,False,1261,1
Pharmaceutical_Preparations,regular,0,78,78,0.000000,0.000212,False,1267,1
Pharmacotherapy,regular,0,27,27,0.000000,0.000212,False,1270,1
Phenylephrine,regular,0,4,4,0.000000,0.000212,False,1271,1
Phenylketonurias,regular,1,0,1,0.000000,0.000214,False,1130,1
Phenytoin,regular,0,1,1,0.000000,0.000212,False,1272,1
Pheochromocytoma,regular,0,2,2,0.000000,0.000212,False,1273,1
Phorbol_Esters,regular,0,1,1,0.000000,0.000212,False,1274,1
Phosphorylation,regular,0,1,1,0.000000,0.000212,False,1275,1
Phosphotransferases,regular,0,1,1,0.000000,0.000212,False,1276,1
Physical_findings,regular,1,3,4,0.000000,0.000624,True,127,98
Phytoplasma,regular,0,1,1,0.000000,0.000212,False,1277,1
Pick_Disease_of_the_Brain,regular,1,0,1,0.000000,0.000249,False,1278,1
Picrotoxin,regular,0,1,1,0.000000,0.000212,False,1279,1
Pilocarpine,regular,0,3,3,0.000000,0.000212,False,1280,1
Pituitary_Neoplasms,regular,1,0,1,0.000000,0.000231,False,745,1
Placental_Insufficiency,regular,0,1,1,0.000000,0.000212,False,1281,1
Plague,regular,1,0,1,0.000000,0.000303,False,1282,1
Plasma,regular,0,1,1,0.000000,0.000212,False,1283,1
Plasmodiophora_brassicae,regular,0,1,1,0.000000,0.000212,False,1284,1
Plasmodium,regular,0,2,2,0.000000,0.000212,False,1285,1
Plasmodium_falciparum,regular,0,1,1,0.000000,0.000212,False,1286,1
Plasmodium_falciparum_infection,regular,0,1,1,0.000000,0.000212,False,1287,1
Plasmodium_vivax,regular,0,1,1,0.000000,0.000212,False,1288,1
Platelet_Activating_Factor,regular,0,3,3,0.000000,0.000212,False,1289,1
Platelet_aggregation,regular,6,0,6,0.000000,0.000611,False,559,1
Players,regular,0,1,1,0.000000,0.000212,False,1290,1
Pleurisy,regular,1,0,1,0.000000,0.000238,False,502,1
Pneumocystis_carinii,regular,0,1,1,0.000000,0.000212,False,1291,1
Pneumocystis_jiroveci,regular,0,1,1,0.000000,0.000212,False,1292,1
Pneumonia_Bacterial,regular,1,0,1,0.000000,0.000229,False,1293,1
Point_Mutation,regular,0,2,2,0.000000,0.000212,False,1294,1
Poisoning,regular,1,0,1,0.000000,0.000215,False,1262,1
Poisoning_by_vitamin_D,regular,0,1,1,0.000000,0.000212,False,1295,1
Pollutant,regular,0,1,1,0.000000,0.000212,False,1296,1
Polychlorinated_Biphenyls,regular,0,1,1,0.000000,0.000212,False,1297,1
Polycyclic_Hydrocarbons_Aromatic,regular,0,1,1,0.000000,0.000212,False,1298,1
Polycystic_Kidney_Diseases,regular,0,2,2,0.000000,0.000212,False,1299,1
Polyglandular_Type_I_Autoimmune_Syndrome,regular,1,0,1,0.000000,0.000214,False,1132,1
Polymorphism_Genetic,regular,0,3,3,0.000000,0.000212,False,1300,1
Polyomavirus,regular,0,1,1,0.000000,0.000212,False,1301,1
Polysaccharides,regular,0,1,1,0.000000,0.000212,False,1302,1
Porcine_respiratory_and_reproductive_syndrome_virus,regular,0,1,1,0.000000,0.000212,False,1303,1
Porphyromonas_gingivalis,regular,0,1,1,0.000000,0.000212,False,1304,1
Posterior_reversible_encephalopathy_syndrome,regular,1,0,1,0.000000,0.000584,False,96,1
Potassium,regular,0,4,4,0.000000,0.000212,False,1305,1
Potassium_Chloride,regular,0,1,1,0.000000,0.000212,False,1306,1
Pre_Eclampsia,regular,1,3,4,0.000000,0.000584,True,127,98
Pregnancy,regular,7,0,7,0.000000,0.002751,False,45,1
Premature_Menopause,regular,1,0,1,0.000000,0.000219,False,1268,1
Premature_aging_syndrome,regular,1,0,1,0.000000,0.000214,False,1133,1
Pressors,regular,0,1,1,0.000000,0.000212,False,1307,1
Prevention,regular,0,1,1,0.000000,0.000212,False,1308,1
Primary_disease,regular,0,1,1,0.000000,0.000212,False,1309,1
Primary_immune_deficiency_disorder,regular,1,0,1,0.000000,0.000214,False,1134,1
Primary_open_angle_glaucoma,regular,0,1,1,0.000000,0.000212,False,1310,1
Prion_Diseases,regular,2,0,2,0.000000,0.000252,False,250,1
Prions,regular,0,6,6,0.000000,0.000212,False,1311,1
Problem,regular,1,0,1,0.000000,0.000243,False,930,1
Process,regular,0,13,13,0.000000,0.000212,False,1312,1
Progeria,regular,1,0,1,0.000000,0.000214,False,1135,1
Propofol,regular,0,3,3,0.000000,0.000212,False,1313,1
Propylthiouracil,regular,0,1,1,0.000000,0.000212,False,1314,1
Prostaglandins,regular,0,2,2,0.000000,0.000212,False,1315,1
Proteasome_inhibitor,regular,0,1,1,0.000000,0.000212,False,1316,1
Protection,regular,1,0,1,0.000000,0.000233,False,1317,1
Protein_p53_TP53,regular,0,1,1,0.000000,0.000212,False,1318,1
Proteins,regular,0,24,24,0.000000,0.000212,False,1319,1
Proteinuria,regular,3,0,3,0.000000,0.000717,False,97,1
Proteoglycan,regular,0,1,1,0.000000,0.000212,False,1320,1
Proto_Oncogene_Proteins_c_akt_AKT1,regular,0,1,1,0.000000,0.000212,False,1321,1
Protozoa,regular,0,2,2,0.000000,0.000212,False,1322,1
Protozoan_parasite,regular,0,1,1,0.000000,0.000212,False,1323,1
Pseudoaneurysm,regular,2,0,2,0.000000,0.000328,False,142,1
Pseudomonas_aeruginosa,regular,0,8,8,0.000000,0.000212,False,1324,1
Pseudoxanthoma_Elasticum,regular,1,0,1,0.000000,0.000214,False,1136,1
Ptosis,regular,0,1,1,0.000000,0.000212,False,1326,1
Pulmonary_Thromboembolisms,regular,0,1,1,0.000000,0.000212,False,1327,1
Puncture_procedure,regular,1,0,1,0.000000,0.000351,False,30,1
Purpura_Thrombotic_Thrombocytopenic,regular,2,0,2,0.000000,0.000765,False,99,1
Pyricularia_oryzae,regular,0,1,1,0.000000,0.000212,False,1328,1
Pyrogens,regular,0,1,1,0.000000,0.000212,False,1329,1
Pyroglyphidae,regular,0,2,2,0.000000,0.000212,False,1330,1
Pyroptosis,regular,2,0,2,0.000000,0.000275,False,949,1
Pyrrolidines,regular,0,1,1,0.000000,0.000212,False,1331,1
Q_Fever,regular,1,0,1,0.000000,0.000273,False,592,1
Quercetin,regular,0,1,1,0.000000,0.000212,False,1332,1
RNA,regular,0,1,1,0.000000,0.000212,False,1333,1
RNA_Small_Interfering,regular,0,1,1,0.000000,0.000212,False,1334,1
RNA_Untranslated,regular,0,1,1,0.000000,0.000212,False,1335,1
RNA_Viruses,regular,0,1,1,0.000000,0.000212,False,1336,1
ROS1,regular,0,2,2,0.000000,0.000212,False,1337,1
ROS1_wt_Allele_ROS1,regular,0,2,2,0.000000,0.000212,False,1338,1
Radiation,regular,0,2,2,0.000000,0.000212,False,1339,1
Radiation_therapy,regular,0,6,6,0.000000,0.000212,False,1340,1
Ralstonia_solanacearum,regular,0,1,1,0.000000,0.000212,False,1341,1
Reactive_Oxygen_Species,regular,0,19,19,0.000000,0.000212,False,1343,1
Recombinant_Erythropoietin,regular,0,1,1,0.000000,0.000212,False,1344,1
Recombinant_Human_Macrophage_Inflammatory_Protein_1_Beta_CCL4,regular,0,1,1,0.000000,0.000212,False,1345,1
Recombinant_Interferon_gamma,regular,0,1,1,0.000000,0.000212,False,1346,1
Reconstructive_Surgical_Procedures,regular,0,1,1,0.000000,0.000212,False,1347,1
Recurrence,regular,0,1,1,0.000000,0.000212,False,1348,1
Relaxation,regular,0,1,1,0.000000,0.000212,False,1349,1
Renal_Artery_Stenosis,regular,1,2,3,0.000000,0.000273,False,787,1
Renal_Insufficiency,regular,1,1,2,0.000000,0.000584,True,127,98
Renal_artery_occlusion,regular,0,1,1,0.000000,0.000212,False,1350,1
Renal_fibrosis,regular,1,0,1,0.000000,0.000273,False,1351,1
Renal_infarction,regular,0,1,1,0.000000,0.000212,False,1352,1
Renal_ischaemia,regular,0,1,1,0.000000,0.000212,False,1353,1
Renal_tubular_acidosis,regular,1,0,1,0.000000,0.000214,False,1137,1
Renal_vascular_disorders_NOS,regular,0,1,1,0.000000,0.000212,False,1354,1
Renin,regular,0,1,1,0.000000,0.000212,False,1355,1
Resistant_bacteria,regular,0,1,1,0.000000,0.000212,False,1356,1
Resistant_organism,regular,0,1,1,0.000000,0.000212,False,1357,1
Respiratory_Depression,regular,1,0,1,0.000000,0.000243,False,1210,1
Respiratory_Failure,regular,3,1,4,0.000000,0.000873,False,42,1
Respiratory_Insufficiency,regular,0,1,1,0.000000,0.000212,False,1358,1
Respiratory_Syncytial_Virus_Infections,regular,0,1,1,0.000000,0.000212,False,1359,1
Respiratory_complication,regular,0,1,1,0.000000,0.000212,False,1360,1
Respiratory_syncytial_virus,regular,0,7,7,0.000000,0.000212,False,1361,1
Responsive_Disease,regular,2,0,2,0.000000,0.000235,False,1025,1
Retinal_Degeneration,regular,1,1,2,0.000000,0.000214,False,1138,1
Retinal_Neovascularization,regular,1,0,1,0.000000,0.000285,False,87,1
Retinal_dystrophy,regular,1,0,1,0.000000,0.000214,False,1140,1
Retinitis_Pigmentosa,regular,1,1,2,0.000000,0.000214,False,1141,1
Retinoids,regular,0,1,1,0.000000,0.000212,False,1362,1
Retinopathy_of_Prematurity,regular,0,1,1,0.000000,0.000212,False,1363,1
Retroviridae,regular,0,3,3,0.000000,0.000212,False,1364,1
Rett_Syndrome,regular,1,0,1,0.000000,0.000214,False,1142,1
Rhabdomyolysis,regular,0,2,2,0.000000,0.000212,False,1365,1
Rhizobium_radiobacter,regular,0,1,1,0.000000,0.000212,False,1366,1
Rhodococcus_equi,regular,0,1,1,0.000000,0.000212,False,1367,1
Ribavirin,regular,0,1,1,0.000000,0.000212,False,1368,1
Rickets,regular,1,0,1,0.000000,0.000258,False,1369,1
Right_ventricular_failure,regular,3,1,4,0.000000,0.001630,False,18,1
Rotavirus,regular,0,4,4,0.000000,0.000212,False,1370,1
Rotenone,regular,0,4,4,0.000000,0.000212,False,1371,1
Rous_sarcoma_virus,regular,0,1,1,0.000000,0.000212,False,1372,1
S6c_sarafotoxin,regular,0,1,1,0.000000,0.000212,False,1373,1
SARS_coronavirus,regular,0,2,2,0.000000,0.000212,False,1374,1
SLC25A29,regular,0,1,1,0.000000,0.000212,False,1375,1
STAT3_gene_STAT3,regular,0,1,1,0.000000,0.000212,False,1376,1
STN_gene_EEF1A2,regular,0,1,1,0.000000,0.000212,False,1377,1
SUCLA2_gene_SUCLA2,regular,0,2,2,0.000000,0.000212,False,1378,1
Saline,regular,0,1,1,0.000000,0.000212,False,1379,1
Salmonella,regular,0,2,2,0.000000,0.000212,False,1380,1
Salmonella_typhimurium,regular,0,1,1,0.000000,0.000212,False,1381,1
Salts,regular,0,2,2,0.000000,0.000212,False,1382,1
Schizophrenia,regular,1,1,2,0.000000,0.000220,False,832,1
Sciatica,regular,1,0,1,0.000000,0.000306,False,895,1
Sclerotinia_sclerotiorum,regular,0,1,1,0.000000,0.000212,False,1383,1
Scopolamine,regular,0,6,6,0.000000,0.000212,False,1384,1
Secondary_hypertension,regular,1,0,1,0.000000,0.000400,False,234,1
Sedation,regular,4,0,4,0.000000,0.000369,False,753,1
Senile_Plaques,regular,1,0,1,0.000000,0.000907,False,125,1
Senile_dementia,regular,1,0,1,0.000000,0.000907,False,126,1
Senility,regular,1,0,1,0.000000,0.000258,False,1206,1
Sensorineural_Hearing_Loss,regular,1,0,1,0.000000,0.000214,False,1143,1
Sensory_denervation_disorder,regular,0,1,1,0.000000,0.000212,False,1385,1
Sepsis,regular,1,0,1,0.000000,0.000233,False,1248,1
Sepsis_of_the_newborn,regular,1,0,1,0.000000,0.000243,False,1386,1
Serotonin,regular,0,7,7,0.000000,0.000212,False,1387,1
Serum,regular,0,1,1,0.000000,0.000212,False,1388,1
Severe_Acute_Respiratory_Syndrome,regular,2,1,3,0.000000,0.000249,True,127,98
Severe_Combined_Immunodeficiency,regular,1,0,1,0.000000,0.000214,False,1144,1
Severe_infection,regular,1,0,1,0.000000,0.000233,False,1249,1
Sexually_Transmitted_Diseases,regular,1,0,1,0.000000,0.000273,False,524,1
Shock_Cardiogenic,regular,2,1,3,0.000000,0.000530,False,51,1
Shock_Endotoxic,regular,1,0,1,0.000000,0.000215,False,1027,1
Shock_Hemorrhagic,regular,0,1,1,0.000000,0.000212,False,1389,1
Short_Bowel_Syndrome,regular,1,0,1,0.000000,0.000258,False,763,1
Sickle_Cell_Anemia,regular,1,0,1,0.000000,0.000214,False,1145,1
Signal_Pathways,regular,0,2,2,0.000000,0.000212,False,1390,1
Signal_Transduction,regular,5,1,6,0.000000,0.000318,False,421,1
Signal_Transduction_Pathways,regular,0,2,2,0.000000,0.000212,False,1391,1
Silence,regular,2,0,2,0.000000,0.000429,False,1089,1
Silicon_Dioxide,regular,0,3,3,0.000000,0.000212,False,1392,1
Simian_virus_40,regular,0,1,1,0.000000,0.000212,False,1393,1
Simplexvirus,regular,0,2,2,0.000000,0.000212,False,1394,1
Single_Nucleotide_Polymorphism,regular,0,3,3,0.000000,0.000212,False,1395,1
Single_organ_dysfunction,regular,2,0,2,0.000000,0.000762,False,32,1
Sirolimus_substance,regular,0,2,2,0.000000,0.000212,False,1396,1
Skeletal_dysplasia,regular,1,0,1,0.000000,0.000214,False,1146,1
Skin_Diseases_Genetic,regular,1,0,1,0.000000,0.000214,False,1147,1
Skin_Diseases_Infectious,regular,1,0,1,0.000000,0.000228,False,1397,1
Skin_fibrosis_NOS,regular,1,0,1,0.000000,0.000233,False,430,1
Sleep_Apnea_Syndromes,regular,0,1,1,0.000000,0.000212,False,1398,1
Small_bowel_obstruction_NOS,regular,1,0,1,0.000000,0.000263,False,225,1
Smoke,regular,0,4,4,0.000000,0.000212,False,1399,1
Sodium,regular,0,1,1,0.000000,0.000212,False,1400,1
Sodium_Chloride,regular,0,4,4,0.000000,0.000212,False,1401,1
Sodium_Chloride_Dietary,regular,0,1,1,0.000000,0.000212,False,1402,1
Sodium_Glutamate,regular,0,1,1,0.000000,0.000212,False,1403,1
Sodium_Nitroprusside,regular,0,3,3,0.000000,0.000212,False,1404,1
Sodium_Urate_Monohydrate,regular,0,1,1,0.000000,0.000212,False,1405,1
Soil,regular,0,2,2,0.000000,0.000212,False,1406,1
Solutions,regular,0,1,1,0.000000,0.000212,False,1407,1
Solvents,regular,0,1,1,0.000000,0.000212,False,1408,1
Somatic_mutation,regular,0,1,1,0.000000,0.000212,False,1409,1
Spastic_Paraplegia_Hereditary,regular,1,0,1,0.000000,0.000214,False,1148,1
Spastic_syndrome,regular,1,2,3,0.000000,0.000584,True,127,98
Spinal_Cord_Injuries,regular,0,5,5,0.000000,0.000212,False,1410,1
Staphylococcus_aureus,regular,0,12,12,0.000000,0.000212,False,1411,1
Staphylococcus_coagulase_negative,regular,0,1,1,0.000000,0.000212,False,1412,1
Staphylococcus_epidermidis,regular,0,1,1,0.000000,0.000212,False,1413,1
Starvation,regular,0,1,1,0.000000,0.000212,False,1414,1
Staurosporine,regular,0,2,2,0.000000,0.000212,False,1415,1
Steatohepatitis,regular,1,0,1,0.000000,0.000217,False,664,1
Steatohepatitis_non_alcoholic,regular,1,1,2,0.000000,0.000217,False,665,1
Stenosis,regular,0,1,1,0.000000,0.000212,False,1416,1
Stenosis_unspecified,regular,0,2,2,0.000000,0.000212,False,1417,1
Stents,regular,0,2,2,0.000000,0.000212,False,1418,1
Stereotyped_Behavior,regular,3,0,3,0.000000,0.000520,False,277,1
Steroids,regular,0,10,10,0.000000,0.000212,False,1419,1
Stiffness,regular,1,1,2,0.000000,0.000584,True,127,98
Stillbirth,regular,0,1,1,0.000000,0.000212,False,1420,1
Stimulus,regular,0,2,2,0.000000,0.000212,False,1421,1
Stomach_Diseases,regular,2,0,2,0.000000,0.000249,False,315,1
Stomatitis,regular,1,0,1,0.000000,0.000219,False,1269,1
Streptococcus,regular,0,2,2,0.000000,0.000212,False,1422,1
Streptococcus_Group_B,regular,0,6,6,0.000000,0.000212,False,1423,1
Streptococcus_pneumoniae,regular,0,11,11,0.000000,0.000212,False,1424,1
Streptococcus_pyogenes,regular,0,2,2,0.000000,0.000212,False,1425,1
Streptozocin,regular,0,18,18,0.000000,0.000212,False,1426,1
Strychnine,regular,0,1,1,0.000000,0.000212,False,1427,1
Study_models,regular,0,18,18,0.000000,0.000212,False,1428,1
Substance,regular,0,6,6,0.000000,0.000212,False,1429,1
Substance_P,regular,0,2,2,0.000000,0.000212,False,1430,1
Succinylcholine,regular,0,1,1,0.000000,0.000212,False,1431,1
Sudden_infant_death_syndrome,regular,0,1,1,0.000000,0.000212,False,1432,1
Sugars,regular,0,1,1,0.000000,0.000212,False,1433,1
Sulfonic_Acids,regular,0,2,2,0.000000,0.000212,False,1434,1
Sulfonylurea_Compounds,regular,0,1,1,0.000000,0.000212,False,1435,1
Superior_Vena_Cava_Syndrome,regular,1,0,1,0.000000,0.000275,False,85,1
Superoxides,regular,0,2,2,0.000000,0.000212,False,1436,1
Swelling,regular,1,0,1,0.000000,0.000273,False,1437,1
Systolic_dysfunction,regular,0,1,1,0.000000,0.000212,False,1438,1
TGFB1_protein_human_TGFB1,regular,0,3,3,0.000000,0.000212,False,1440,1
TLR4_protein_human_TLR4,regular,0,1,1,0.000000,0.000212,False,1441,1
TNFRSF6_gene_FAS,regular,0,1,1,0.000000,0.000212,False,1442,1
TNFSF10_gene_TNFSF10,regular,0,1,1,0.000000,0.000212,False,1443,1
TNFSF10_protein_human_TNFSF10,regular,0,1,1,0.000000,0.000212,False,1444,1
TNF_gene_TNF,regular,0,1,1,0.000000,0.000212,False,1445,1
TNF_protein_human_TNF,regular,0,20,20,0.000000,0.000212,False,1446,1
TNF_related_apoptosis_inducing_ligand,regular,0,1,1,0.000000,0.000212,False,1447,1
TP53_gene_TP53,regular,0,6,6,0.000000,0.000212,False,1448,1
TRANSCRIPTION_FACTOR,regular,0,1,1,0.000000,0.000212,False,1449,1
Tachycardia_Ventricular,regular,0,1,1,0.000000,0.000212,False,1450,1
Tacrolimus,regular,0,2,2,0.000000,0.000212,False,1451,1
Takayasu_s_Arteritis,regular,0,1,1,0.000000,0.000212,False,1452,1
Tamoxifen,regular,0,1,1,0.000000,0.000212,False,1453,1
Tardive_Dyskinesia,regular,1,0,1,0.000000,0.000233,False,336,1
Taurocholate,regular,0,1,1,0.000000,0.000212,False,1454,1
Taurocholic_Acid_Monosodium_Salt,regular,0,1,1,0.000000,0.000212,False,1455,1
Taxol,regular,0,1,1,0.000000,0.000212,False,1456,1
Tay_Sachs_Disease,regular,1,0,1,0.000000,0.000214,False,1150,1
Telemedicine,regular,1,0,1,0.000000,0.000244,False,111,1
Tension,regular,2,0,2,0.000000,0.000294,False,1196,1
Teratogenesis,regular,0,1,1,0.000000,0.000212,False,1457,1
Teratogens,regular,0,1,1,0.000000,0.000212,False,1458,1
Testosterone,regular,0,3,3,0.000000,0.000212,False,1459,1
Tetradecanoylphorbol_Acetate,regular,0,5,5,0.000000,0.000212,False,1460,1
Thalidomide,regular,0,1,1,0.000000,0.000212,False,1461,1
Thapsigargin,regular,0,2,2,0.000000,0.000212,False,1462,1
Therapeutic_procedure,regular,0,70,70,0.000000,0.000212,False,1463,1
Thioacetamide,regular,0,4,4,0.000000,0.000212,False,1464,1
Thioglycolates,regular,0,1,1,0.000000,0.000212,False,1465,1
Thiopental,regular,0,1,1,0.000000,0.000212,False,1466,1
Thrombin,regular,0,2,2,0.000000,0.000212,False,1467,1
Thrombocytopenia,regular,8,0,8,0.000000,0.000773,False,120,1
Thromboembolism,regular,0,1,1,0.000000,0.000212,False,1468,1
Thrombosis_of_cerebral_veins,regular,0,1,1,0.000000,0.000212,False,1469,1
Thromboxane_A2,regular,0,1,1,0.000000,0.000212,False,1470,1
Tobacco,regular,0,2,2,0.000000,0.000212,False,1471,1
Toll_like_receptors,regular,0,1,1,0.000000,0.000212,False,1472,1
Tolylene_Diisocyanate,regular,0,1,1,0.000000,0.000212,False,1473,1
Tooth_Loss,regular,1,0,1,0.000000,0.000458,False,1015,1
Torsades_de_Pointes,regular,1,0,1,0.000000,0.000215,False,1263,1
Tourniquets,regular,0,3,3,0.000000,0.000212,False,1474,1
Toxic_nephropathy,regular,3,0,3,0.000000,0.000242,False,465,1
Toxin,regular,0,7,7,0.000000,0.000212,False,1475,1
Toxoplasma_gondii,regular,0,2,2,0.000000,0.000212,False,1477,1
Toxoplasmosis,regular,1,0,1,0.000000,0.000303,False,1476,1
Trachoma,regular,0,1,1,0.000000,0.000212,False,1478,1
Transforming_Growth_Factor_beta,regular,0,3,3,0.000000,0.000212,False,1479,1
Transient_ischemia,regular,1,1,2,0.000000,0.000275,False,86,1
Transplantation,regular,0,3,3,0.000000,0.000212,False,1480,1
Treatment_Protocols,regular,0,1,1,0.000000,0.000212,False,1481,1
Tretinoin,regular,0,3,3,0.000000,0.000212,False,1482,1
Trinitrobenzenesulfonic_Acid,regular,0,1,1,0.000000,0.000212,False,1483,1
Trinucleotide_Repeat_Expansion,regular,0,2,2,0.000000,0.000212,False,1484,1
Trisomy,regular,0,1,1,0.000000,0.000212,False,1485,1
Trypanosoma,regular,0,1,1,0.000000,0.000212,False,1486,1
Trypanosoma_cruzi,regular,0,2,2,0.000000,0.000212,False,1487,1
Tularemia,regular,1,0,1,0.000000,0.000303,False,805,1
Tumor_Necrosis_Factor_Ligand_Superfamily_Member_6_FASLG,regular,0,2,2,0.000000,0.000212,False,1488,1
Tumor_Necrosis_Factor_alpha_TNF,regular,0,2,2,0.000000,0.000212,False,1489,1
Tumor_Necrosis_Factors,regular,0,5,5,0.000000,0.000212,False,1490,1
Tumor_Suppressor_Genes,regular,0,3,3,0.000000,0.000212,False,1491,1
Tumor_induced_osteomalacia,regular,1,0,1,0.000000,0.000489,False,161,1
Tumorigenesis,regular,1,0,1,0.000000,0.000238,False,491,1
Tunicamycin,regular,0,1,1,0.000000,0.000212,False,1492,1
Turpentine,regular,0,1,1,0.000000,0.000212,False,1493,1
U_44619,regular,0,1,1,0.000000,0.000212,False,1494,1
