"node","in_degree","out_degree","total_degree","betweenness","is_exposure","is_outcome","in_scc"
"Molecular_Chaperones",0,0,0,0,FALSE,FALSE,FALSE
"Molecule",0,7,7,0,FALSE,FALSE,FALSE
"Moloney_Leukemia_Virus",0,1,1,0,FALSE,FALSE,FALSE
"Moloney_murine_sarcoma_virus",0,1,1,0,FALSE,FALSE,FALSE
"Monkeypox_virus",0,0,0,0,FALSE,FALSE,FALSE
"Monoclonal_Antibodies",0,2,2,0,FALSE,FALSE,FALSE
"Monocrotaline",0,4,4,0,FALSE,FALSE,FALSE
"Monosodium_urate_crystals",0,1,1,0,FALSE,FALSE,FALSE
"Morphine",0,2,2,0,FALSE,FALSE,FALSE
"Motion",0,0,0,0,FALSE,FALSE,FALSE
"Motor_Neuron_Disease",1,1,2,1.91852742893137e-09,FALSE,FALSE,FALSE
"Moyamoya_Disease",0,1,1,0,FALSE,FALSE,FALSE
"Mucocutaneous_Lymph_Node_Syndrome",0,4,4,0,FALSE,FALSE,FALSE
"Mucous_body_substance",0,1,1,0,FALSE,FALSE,FALSE
"Mullerian_duct_inhibiting_substance_AMH",0,0,0,0,FALSE,FALSE,FALSE
"Multiple_Myeloma",0,4,4,0,FALSE,FALSE,FALSE
"Murine_leukemia_virus",0,1,1,0,FALSE,FALSE,FALSE
"Murine_polyomavirus",0,1,1,0,FALSE,FALSE,FALSE
"Murine_sarcoma_viruses",0,1,1,0,FALSE,FALSE,FALSE
"Muscarinic_Acetylcholine_Receptor",0,1,1,0,FALSE,FALSE,FALSE
"Muscle_stimulant",0,1,1,0,FALSE,FALSE,FALSE
"Musculoskeletal_Diseases",0,1,1,0,FALSE,FALSE,FALSE
"Mustard_Gas",0,2,2,0,FALSE,FALSE,FALSE
"Mutagens",0,1,1,0,FALSE,FALSE,FALSE
"Mutant_Proteins",0,0,0,0,FALSE,FALSE,FALSE
"Mutate",0,0,0,0,FALSE,FALSE,FALSE
"3_Methylglutaconic_aciduria_type_2",1,0,1,0,FALSE,FALSE,FALSE
"Abetalipoproteinemia",1,0,1,0,FALSE,FALSE,FALSE
"Achondroplasia",1,0,1,0,FALSE,FALSE,FALSE
"Achromatopsia",1,0,1,0,FALSE,FALSE,FALSE
"Aicardi_Goutieres_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Albers_Schonberg_disease",1,0,1,0,FALSE,FALSE,FALSE
"Alexander_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Alport_Syndrome_X_Linked",1,0,1,0,FALSE,FALSE,FALSE
"Alstrom_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Amyloid_Neuropathies_Familial",1,0,1,0,FALSE,FALSE,FALSE
"Amyloidosis_Hereditary",1,0,1,0,FALSE,FALSE,FALSE
"Amyotrophic_Lateral_Sclerosis_Familial",1,0,1,0,FALSE,FALSE,FALSE
"Andersen_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Androgen_Insensitivity_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Anemia_Hemolytic_Congenital",1,0,1,0,FALSE,FALSE,FALSE
"Angelman_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Apert_Crouzon_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Atrial_myxoma_with_lentigines",1,0,1,0,FALSE,FALSE,FALSE
"Autoimmune_Lymphoproliferative_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Autosomal_Dominant_Disorder",1,0,1,0,FALSE,FALSE,FALSE
"Autosomal_Recessive_Disorder",1,0,1,0,FALSE,FALSE,FALSE
"Autosomal_Recessive_Hereditary_Spastic_Paraplegia",1,0,1,0,FALSE,FALSE,FALSE
"Autosomal_Recessive_Juvenile_Parkinson_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Autosomal_Recessive_Parkinsonism",1,0,1,0,FALSE,FALSE,FALSE
"Autosomal_Recessive_Polycystic_Kidney_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Autosomal_dominant_hereditary_disorder",1,0,1,0,FALSE,FALSE,FALSE
"Autosomal_hereditary_disorder",1,0,1,0,FALSE,FALSE,FALSE
"Autosomal_recessive_hereditary_disorder",1,0,1,0,FALSE,FALSE,FALSE
"Axenfeld_Rieger_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Axonal_neuropathy",1,0,1,0,FALSE,FALSE,FALSE
"Bardet_Biedl_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Bartter_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Becker_Muscular_Dystrophy",1,0,1,0,FALSE,FALSE,FALSE
"Bernard_Soulier_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Bleeding_tendency",1,0,1,0,FALSE,FALSE,FALSE
"Blepharophimosis_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Bloch_Sulzberger_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Bloom_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Bruck_de_Lange_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Brugada_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Bullous_Congenital_Ichthyosiform_Erythroderma",1,0,1,0,FALSE,FALSE,FALSE
"CHARGE_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Canavan_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Cardiomyopathy_Hypertrophic_Familial",1,0,1,0,FALSE,FALSE,FALSE
"Central_Diabetes_Insipidus",1,0,1,0,FALSE,FALSE,FALSE
"Centronuclear_myopathy",1,0,1,0,FALSE,FALSE,FALSE
"Cerebellar_Ataxia",1,0,1,0,FALSE,FALSE,FALSE
"Channelopathies",1,0,1,0,FALSE,FALSE,FALSE
"Cherubism",1,0,1,0,FALSE,FALSE,FALSE
"Chondrodysplasia_unspecified",1,0,1,0,FALSE,FALSE,FALSE
"Choroideremia",1,0,1,0,FALSE,FALSE,FALSE
"Christ_Siemens_Touraine_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Ciliary_Motility_Disorders",1,0,1,0,FALSE,FALSE,FALSE
"Citrullinemia",1,0,1,0,FALSE,FALSE,FALSE
"Classical_galactosemia",1,0,1,0,FALSE,FALSE,FALSE
"Classical_phenylketonuria",1,0,1,0,FALSE,FALSE,FALSE
"Cleidocranial_Dysplasia",1,0,1,0,FALSE,FALSE,FALSE
"Cockayne_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Coffin_Lowry_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Cone_dystrophy",1,0,1,0,FALSE,FALSE,FALSE
"Congenital_Nephrogenic_Diabetes_Insipidus",1,0,1,0,FALSE,FALSE,FALSE
"Congenital_adrenal_hyperplasia",1,0,1,0,FALSE,FALSE,FALSE
"Congenital_central_hypoventilation",1,0,1,0,FALSE,FALSE,FALSE
"Congenital_deafness",1,0,1,0,FALSE,FALSE,FALSE
"Congenital_muscular_dystrophy",1,0,1,0,FALSE,FALSE,FALSE
"Congenital_nephrotic_syndrome_NOS",1,0,1,0,FALSE,FALSE,FALSE
"Congenital_neutropenia",1,0,1,0,FALSE,FALSE,FALSE
"Corneal_dystrophy",1,0,1,0,FALSE,FALSE,FALSE
"Costello_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Craniosynostosis",1,0,1,0,FALSE,FALSE,FALSE
"Cystinosis",1,0,1,0,FALSE,FALSE,FALSE
"Cystinuria",1,0,1,0,FALSE,FALSE,FALSE
"Cytochrome_c_Oxidase_Deficiency",1,0,1,0,FALSE,FALSE,FALSE
"Deficiency_immune",1,0,1,0,FALSE,FALSE,FALSE
"Deficiency_of_steroid_21_monooxygenase",1,0,1,0,FALSE,FALSE,FALSE
"Dent_s_disease",1,0,1,0,FALSE,FALSE,FALSE
"Diabetes_Insipidus_Nephrogenic",1,0,1,0,FALSE,FALSE,FALSE
"Diamond_Blackfan_anemia",1,0,1,0,FALSE,FALSE,FALSE
"Distal_Muscular_Dystrophies",1,0,1,0,FALSE,FALSE,FALSE
"Dysautonomia_Familial",1,0,1,0,FALSE,FALSE,FALSE
"Dyskeratosis_Congenita",1,0,1,0,FALSE,FALSE,FALSE
"Dyskinesias_Paroxysmal",1,0,1,0,FALSE,FALSE,FALSE
"Ectodermal_Dysplasia",1,0,1,0,FALSE,FALSE,FALSE
"Ehlers_Danlos_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Ehlers_Danlos_syndrome_type_4",1,0,1,0,FALSE,FALSE,FALSE
"Elliptocytosis_Hereditary",1,0,1,0,FALSE,FALSE,FALSE
"Encephalopathic_epilepsy",1,0,1,0,FALSE,FALSE,FALSE
"Epidermolysis_Bullosa",1,0,1,0,FALSE,FALSE,FALSE
"Epidermolysis_Bullosa_Dystrophica",1,0,1,0,FALSE,FALSE,FALSE
"Epidermolysis_Bullosa_Simplex",1,0,1,0,FALSE,FALSE,FALSE
"Epilepsy_Frontal_Lobe",1,0,1,0,FALSE,FALSE,FALSE
"Excitability",2,0,2,0,FALSE,FALSE,FALSE
"External_Ophthalmoplegia",1,0,1,0,FALSE,FALSE,FALSE
"Familial_aplasia_of_the_vermis",1,0,1,0,FALSE,FALSE,FALSE
"Familial_benign_neonatal_epilepsy",1,0,1,0,FALSE,FALSE,FALSE
"Familial_benign_pemphigus",1,0,1,0,FALSE,FALSE,FALSE
"Familial_cardiomyopathy",1,0,1,0,FALSE,FALSE,FALSE
"Familial_generalized_lipodystrophy",1,0,1,0,FALSE,FALSE,FALSE
"Familial_hypokalemia_hypomagnesemia",1,0,1,0,FALSE,FALSE,FALSE
"Familial_hypophosphatemic_bone_disease",1,0,1,0,FALSE,FALSE,FALSE
"Familial_partial_lipodystrophy",1,0,1,0,FALSE,FALSE,FALSE
"Fanconi_s_Anemia",1,0,1,0,FALSE,FALSE,FALSE
"Febrile_Convulsions",1,0,1,0,FALSE,FALSE,FALSE
"Fibrodysplasia_Ossificans_Progressiva",1,0,1,0,FALSE,FALSE,FALSE
"Focal_Dermal_Hypoplasia",1,0,1,0,FALSE,FALSE,FALSE
"Friedreich_Ataxia",1,0,1,0,FALSE,FALSE,FALSE
"Gangliosidosis_GM1",1,0,1,0,FALSE,FALSE,FALSE
"Gaucher_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Genetic_Diseases_X_Linked",1,0,1,0,FALSE,FALSE,FALSE
"Genetic_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Glaucoma_Open_Angle",1,0,1,0,FALSE,FALSE,FALSE
"Globoid_cell_leukodystrophy",1,0,1,0,FALSE,FALSE,FALSE
"Glucosephosphate_Dehydrogenase_Deficiency",1,0,1,0,FALSE,FALSE,FALSE
"Glycogen_Storage_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Glycogen_Storage_Disease_Type_IIb",1,0,1,0,FALSE,FALSE,FALSE
"Glycogen_storage_disease_type_II",1,0,1,0,FALSE,FALSE,FALSE
"Gonadal_Dysgenesis",1,0,1,0,FALSE,FALSE,FALSE
"Granulomatous_Disease_Chronic",1,0,1,0,FALSE,FALSE,FALSE
"Hallopeau_Siemens_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Hematological_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Hemiplegic_Migraine_Familial",1,0,1,0,FALSE,FALSE,FALSE
"Hemochromatosis",1,0,1,0,FALSE,FALSE,FALSE
"Hemoglobinopathies",1,0,1,0,FALSE,FALSE,FALSE
"Hemophilia_A",1,0,1,0,FALSE,FALSE,FALSE
"Hemophilia_B",1,0,1,0,FALSE,FALSE,FALSE
"Hemophilia_NOS",1,0,1,0,FALSE,FALSE,FALSE
"Hereditary_Autosomal_Dominant_Spastic_Paraplegia",1,0,1,0,FALSE,FALSE,FALSE
"Hereditary_angioneurotic_edema",2,0,2,0,FALSE,FALSE,FALSE
"Hereditary_hemorrhagic_telangiectasia",1,0,1,0,FALSE,FALSE,FALSE
"Hereditary_pancreatitis",1,0,1,0,FALSE,FALSE,FALSE
"Hereditary_sideroblastic_anemia",1,0,1,0,FALSE,FALSE,FALSE
"Holt_Oram_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Homocystinuria",1,0,1,0,FALSE,FALSE,FALSE
"Hyperexplexia",1,0,1,0,FALSE,FALSE,FALSE
"Hyperphenylalaninaemia",1,0,1,0,FALSE,FALSE,FALSE
"Hypogonadotropic_hypogonadism",1,0,1,0,FALSE,FALSE,FALSE
"Hypokalemic_periodic_paralysis",1,0,1,0,FALSE,FALSE,FALSE
"Hypophosphatasia",1,0,1,0,FALSE,FALSE,FALSE
"Hypopituitarism",3,0,3,0,FALSE,FALSE,FALSE
"Ichthyoses",1,0,1,0,FALSE,FALSE,FALSE
"Infantile_neuronal_ceroid_lipofuscinosis",1,0,1,0,FALSE,FALSE,FALSE
"Inherited_neuropathies",1,0,1,0,FALSE,FALSE,FALSE
"Job_s_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Junctional_Epidermolysis_Bullosa",1,0,1,0,FALSE,FALSE,FALSE
"Juvenile_Neuronal_Ceroid_Lipfuscinosis",1,0,1,0,FALSE,FALSE,FALSE
"Juvenile_hemochromatosis",1,0,1,0,FALSE,FALSE,FALSE
"Kabuki_make_up_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Kallmann_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Keratosis_Follicularis",1,0,1,0,FALSE,FALSE,FALSE
"Lafora_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Laron_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Late_Infantile_Neuronal_Ceroid_Lipfuscinosis",1,0,1,0,FALSE,FALSE,FALSE
"Leigh_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Lesch_Nyhan_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Leucodystrophy_NOS",1,0,1,0,FALSE,FALSE,FALSE
"Leukodystrophy_Metachromatic",1,0,1,0,FALSE,FALSE,FALSE
"Liddle_s_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Lipoidosis",1,0,1,0,FALSE,FALSE,FALSE
"Lissencephaly",1,0,1,0,FALSE,FALSE,FALSE
"Lysinuric_protein_intolerance",1,0,1,0,FALSE,FALSE,FALSE
"Macular_degeneration",1,0,1,0,FALSE,FALSE,FALSE
"Macular_dystrophy",1,0,1,0,FALSE,FALSE,FALSE
"Marfan_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Maturity_onset_diabetes_mellitus_in_young",1,0,1,0,FALSE,FALSE,FALSE
"Menkes_Kinky_Hair_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Methylmalonic_acidemia",1,0,1,0,FALSE,FALSE,FALSE
"Mitochondrial_Encephalomyopathies",1,0,1,0,FALSE,FALSE,FALSE
"Mucopolysaccharidoses",1,0,1,0,FALSE,FALSE,FALSE
"Mucopolysaccharidosis_II",1,0,1,0,FALSE,FALSE,FALSE
"Mucopolysaccharidosis_IV",1,0,1,0,FALSE,FALSE,FALSE
"Multiple_Epiphyseal_Dysplasia",1,0,1,0,FALSE,FALSE,FALSE
"Multisystem_disorder",1,0,1,0,FALSE,FALSE,FALSE
"Muscular_Dystrophies_Limb_Girdle",1,0,1,0,FALSE,FALSE,FALSE
"Muscular_Dystrophy_Emery_Dreifuss",1,0,1,0,FALSE,FALSE,FALSE
"Myasthenic_Syndromes_Congenital",1,0,1,0,FALSE,FALSE,FALSE
"Myoclonic_Epilepsies_Progressive",1,0,1,0,FALSE,FALSE,FALSE
"Myopathies_Nemaline",1,0,1,0,FALSE,FALSE,FALSE
"Myopathy_Central_Core",1,0,1,0,FALSE,FALSE,FALSE
"Myotonia_Congenita",1,0,1,0,FALSE,FALSE,FALSE
"Narcolepsy",1,0,1,0,FALSE,FALSE,FALSE
"Neonatal_diabetes_mellitus",1,0,1,0,FALSE,FALSE,FALSE
"Nephrocalcinosis",1,1,2,1.18734977538772e-08,FALSE,FALSE,FALSE
"Nephronophthisis",1,3,4,1.08114962626577e-07,FALSE,FALSE,FALSE
"Neuromuscular_Diseases",1,0,1,0,FALSE,FALSE,FALSE
"Neuronal_Ceroid_Lipofuscinosis",1,0,1,0,FALSE,FALSE,FALSE
"Niemann_Pick_Disease_Type_C",1,0,1,0,FALSE,FALSE,FALSE
"Niemann_Pick_Diseases",1,0,1,0,FALSE,FALSE,FALSE
"Nijmegen_Breakage_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Oculo_dento_digital_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Oculocerebrorenal_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Optic_Atrophy",1,0,1,0,FALSE,FALSE,FALSE
"Optic_Atrophy_Autosomal_Dominant",1,0,1,0,FALSE,FALSE,FALSE
"Osteitis_Deformans",1,0,1,0,FALSE,FALSE,FALSE
"Osteochondrodysplasias",1,0,1,0,FALSE,FALSE,FALSE
"Palmoplantar_Keratosis",1,0,1,0,FALSE,FALSE,FALSE
"Papillon_Lefevre_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Paraparesis_Spastic",1,0,1,0,FALSE,FALSE,FALSE
"Pelizaeus_Merzbacher_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Pendred_s_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Periodic_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Peroxisomal_Disorders",1,0,1,0,FALSE,FALSE,FALSE
"Persistent_Hyperinsulinemia_Hypoglycemia_of_Infancy",1,0,1,0,FALSE,FALSE,FALSE
"Peutz_Jeghers_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Phenylketonurias",1,0,1,0,FALSE,FALSE,FALSE
"Pick_Disease_of_the_Brain",2,0,2,0,FALSE,FALSE,FALSE
"Polycystic_Kidney_Autosomal_Dominant",1,3,4,1.08114962626577e-07,FALSE,FALSE,FALSE
"Polycystic_Kidney_Diseases",1,3,4,1.08114962626577e-07,FALSE,FALSE,FALSE
"Polyglandular_Type_I_Autoimmune_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Porphyria_Acute_Intermittent",1,0,1,0,FALSE,FALSE,FALSE
"Premature_aging_syndrome",2,0,2,0,FALSE,FALSE,FALSE
"Primary_Ciliary_Dyskinesias",1,0,1,0,FALSE,FALSE,FALSE
"Primary_congenital_glaucoma",1,0,1,0,FALSE,FALSE,FALSE
"Primary_disease",1,2,3,3.66999940826872e-08,FALSE,FALSE,FALSE
"Primary_microcephaly",1,0,1,0,FALSE,FALSE,FALSE
"Progeria",1,0,1,0,FALSE,FALSE,FALSE
"Propionic_acidemia",1,0,1,0,FALSE,FALSE,FALSE
"Protein_Deficiency",1,0,1,0,FALSE,FALSE,FALSE
"Pseudoachondroplastic_spondyloepiphyseal_dysplasia_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Pseudohypoparathyroidism",1,0,1,0,FALSE,FALSE,FALSE
"Pseudoxanthoma_Elasticum",1,0,1,0,FALSE,FALSE,FALSE
"Pyknodysostosis",1,0,1,0,FALSE,FALSE,FALSE
"Pyruvate_Dehydrogenase_Complex_Deficiency_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Renal_carnitine_transport_defect",1,0,1,0,FALSE,FALSE,FALSE
"Renal_tubular_acidosis",1,0,1,0,FALSE,FALSE,FALSE
"Retinoschisis_Juvenile_X_Linked",1,0,1,0,FALSE,FALSE,FALSE
"Sandhoff_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Severe_Combined_Immunodeficiency",2,0,2,0,FALSE,FALSE,FALSE
"Sickle_Cell_Anemia",1,2,3,1.91852742893137e-09,FALSE,FALSE,FALSE
"Sjogren_Larsson_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Skeletal_dysplasia",1,0,1,0,FALSE,FALSE,FALSE
"Skin_Diseases_Genetic",1,0,1,0,FALSE,FALSE,FALSE
"Smith_Lemli_Opitz_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Somatotropin_deficiency",2,0,2,0,FALSE,FALSE,FALSE
"Spastic_Paraplegia",1,0,1,0,FALSE,FALSE,FALSE
"Spastic_Paraplegia_Hereditary",1,0,1,0,FALSE,FALSE,FALSE
"Spherocytosis_Hereditary",1,0,1,0,FALSE,FALSE,FALSE
"Spinocerebellar_Ataxias",1,0,1,0,FALSE,FALSE,FALSE
"Stargardt_s_disease",1,0,1,0,FALSE,FALSE,FALSE
"Steroid_resistant_nephrotic_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Tangier_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Tay_Sachs_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Testicular_Feminization",1,0,1,0,FALSE,FALSE,FALSE
"Thalassemia",1,0,1,0,FALSE,FALSE,FALSE
"Thrombasthenia",1,0,1,0,FALSE,FALSE,FALSE
"Trichothiodystrophy",1,0,1,0,FALSE,FALSE,FALSE
"Tuberous_Sclerosis",1,0,1,0,FALSE,FALSE,FALSE
"Type_IV_Mucolipidosis",1,0,1,0,FALSE,FALSE,FALSE
"Ullrich_congenital_muscular_dystrophy",1,0,1,0,FALSE,FALSE,FALSE
"Usher_Syndromes",1,0,1,0,FALSE,FALSE,FALSE
"Van_der_Woude_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Ventricular_tachycardia_polymorphic",1,0,1,0,FALSE,FALSE,FALSE
"Vitelliform_dystrophy",1,0,1,0,FALSE,FALSE,FALSE
"Von_Hippel_Lindau_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Waardenburg_s_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Wiskott_Aldrich_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"Wolfram_Syndrome",1,0,1,0,FALSE,FALSE,FALSE
"X_linked_hyperimmunoglobulin_M_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"X_linked_severe_combined_immunodeficiency",1,0,1,0,FALSE,FALSE,FALSE
"Xanthomatosis_Cerebrotendinous",1,0,1,0,FALSE,FALSE,FALSE
"Young_onset_Parkinson_disease",1,0,1,0,FALSE,FALSE,FALSE
"alpha_1_Antitrypsin_Deficiency",1,0,1,0,FALSE,FALSE,FALSE
"alpha_Thalassemia",1,0,1,0,FALSE,FALSE,FALSE
"beta_Thalassemia",1,0,1,0,FALSE,FALSE,FALSE
"chediak_higashi_syndrome",1,0,1,0,FALSE,FALSE,FALSE
"early_disease_onset",1,0,1,0,FALSE,FALSE,FALSE
"familial_hypertension",1,0,1,0,FALSE,FALSE,FALSE
"incurable_diseases",1,0,1,0,FALSE,FALSE,FALSE
"multiple_pathologies",2,0,2,0,FALSE,FALSE,FALSE
"von_Willebrand_Disease",1,0,1,0,FALSE,FALSE,FALSE
"Mutation_Missense",1,1,2,1.15938222179186e-07,FALSE,FALSE,FALSE
"Mutation_Nonsense",0,0,0,0,FALSE,FALSE,FALSE
"Mycobacterium_avium",0,0,0,0,FALSE,FALSE,FALSE
"Mycobacterium_avium_Complex",0,0,0,0,FALSE,FALSE,FALSE
"Mycobacterium_bovis",0,0,0,0,FALSE,FALSE,FALSE
"Mycobacterium_kansasii",0,0,0,0,FALSE,FALSE,FALSE
"Mycobacterium_leprae",0,0,0,0,FALSE,FALSE,FALSE
"Mycobacterium_paratuberculosis",0,0,0,0,FALSE,FALSE,FALSE
"Mycobacterium_species",0,0,0,0,FALSE,FALSE,FALSE
"Mycobacterium_tuberculosis",0,1,1,0,FALSE,FALSE,FALSE
"Mycobacterium_tuberculosis_complex",0,0,0,0,FALSE,FALSE,FALSE
"Mycobacterium_ulcerans",0,0,0,0,FALSE,FALSE,FALSE
"Mycoplasma",0,0,0,0,FALSE,FALSE,FALSE
"Mycoplasma_bovis",0,0,0,0,FALSE,FALSE,FALSE
"Mycoplasma_gallisepticum",0,1,1,0,FALSE,FALSE,FALSE
"Mycoplasma_pneumoniae",0,0,0,0,FALSE,FALSE,FALSE
"Mycoplasmata",0,0,0,0,FALSE,FALSE,FALSE
"Mycoses",0,1,1,0,FALSE,FALSE,FALSE
"Mycotoxins",0,2,2,0,FALSE,FALSE,FALSE
"Myelin_Basic_Proteins",0,0,0,0,FALSE,FALSE,FALSE
"Left_ventricular_aneurysm",1,0,1,0,FALSE,FALSE,FALSE
"Myocardial_rupture",2,1,3,1.65626031684551e-09,FALSE,FALSE,FALSE
"Ventricular_Septal_Defects",1,0,1,0,FALSE,FALSE,FALSE
"Myocardial_Reperfusion",0,2,2,0,FALSE,FALSE,FALSE
"Myocardial_bridging",0,2,2,0,FALSE,FALSE,FALSE
"Myoglobin",0,1,1,0,FALSE,FALSE,FALSE
"Myosin_Light_Chain_Kinase",0,1,1,0,FALSE,FALSE,FALSE
"NADPH_Oxidase",0,1,1,0,FALSE,FALSE,FALSE
"NELFCD",0,1,1,0,FALSE,FALSE,FALSE
"NF_kappa_B",0,3,3,0,FALSE,FALSE,FALSE
"NG_Nitroarginine_Methyl_Ester",0,3,3,0,FALSE,FALSE,FALSE
"NLRP3_gene_NLRP3",0,1,1,0,FALSE,FALSE,FALSE
"NOS2A_protein_human_NOS2",0,1,1,0,FALSE,FALSE,FALSE
"NOS3_protein_human_NOS3",0,6,6,0,FALSE,FALSE,FALSE
"NR0B1_gene_NR0B1",0,1,1,0,FALSE,FALSE,FALSE
"N_Methyl_D_Aspartate_Receptors",0,1,1,0,FALSE,FALSE,FALSE
"N_Methylaspartate",0,4,4,0,FALSE,FALSE,FALSE
"N_N_dimethylarginine",0,1,1,0,FALSE,FALSE,FALSE
"N_nitrosonornicotine",0,1,1,0,FALSE,FALSE,FALSE
"Na_K_Exchanging_ATPase",0,1,1,0,FALSE,FALSE,FALSE
"Naloxone",0,1,1,0,FALSE,FALSE,FALSE
"Nanotubes_Carbon",0,5,5,0,FALSE,FALSE,FALSE
"Naphthalene",0,1,1,0,FALSE,FALSE,FALSE
"Nasogastric_tube",0,0,0,0,FALSE,FALSE,FALSE
"Needle_device",0,0,0,0,FALSE,FALSE,FALSE
"Neglected_Diseases",0,1,1,0,FALSE,FALSE,FALSE
"Neisseria_gonorrhoeae",0,0,0,0,FALSE,FALSE,FALSE
"Neisseria_meningitidis",0,0,0,0,FALSE,FALSE,FALSE
"Nematoda",0,0,0,0,FALSE,FALSE,FALSE
"Neonatal_alloimmune_thrombocytopenia",0,1,1,0,FALSE,FALSE,FALSE
"Acromegaly",2,0,2,0,FALSE,FALSE,FALSE
"Exophthalmos",1,0,1,0,FALSE,FALSE,FALSE
"Facial_paralysis",3,0,3,0,FALSE,FALSE,FALSE
"Ileus",1,0,1,0,FALSE,FALSE,FALSE
"Neoplasm_progression",1,1,2,0,FALSE,FALSE,TRUE
"Obstructive_Hydrocephalus",2,0,2,0,FALSE,FALSE,FALSE
"Paraneoplastic_Syndromes",1,0,1,0,FALSE,FALSE,FALSE
"Pathological_fracture",2,0,2,0,FALSE,FALSE,FALSE
"Pseudomyxoma_Peritonei",1,0,1,0,FALSE,FALSE,FALSE
"Puberty_Precocious",1,0,1,0,FALSE,FALSE,FALSE
"Recurrent_tumor",1,0,1,0,FALSE,FALSE,FALSE
"Secondary_Neoplasm",1,0,1,0,FALSE,FALSE,FALSE
"Secondary_malignant_neoplasm_of_bone",1,1,2,0,FALSE,FALSE,FALSE
"Secondary_malignant_neoplasm_of_lung",1,0,1,0,FALSE,FALSE,FALSE
"Superior_Vena_Cava_Syndrome",2,0,2,0,FALSE,FALSE,FALSE
"Tumor_Immunity",1,0,1,0,FALSE,FALSE,FALSE
"Tumor_induced_osteomalacia",1,0,1,0,FALSE,FALSE,FALSE
"Tumor_necrosis",1,0,1,0,FALSE,FALSE,FALSE
"melanoma",2,2,4,0,FALSE,FALSE,TRUE
"neoplasm_regression",1,0,1,0,FALSE,FALSE,FALSE
